freq,vs
110.0,0.500432146094872
110.0,0.4856310756430634
110.0,0.41847833952176794
112.0,6.592112996508504e-14
112.0,4.1911308832131995e-14
112.0,5.753349975790732e-11
112.0,1.1169962630956435e-09
112.0,2.2795279170690472
112.0,1.6176061617982864
112.0,1.5350043947677345
112.0,0.21916620581779653
112.0,0.9205507275236959
112.0,0.8919602571507169
112.0,0.6863633550677507
112.0,0.4921853675652817
112.0,0.4819513443078355
112.0,0.41449864478564946
114.0,6.355236608940481e-11
114.0,1.2434558822453879e-08
114.0,2.098660402858298e-08
114.0,3.4516624597880955e-08
114.0,9.030066679190318e-09
114.0,2.41075640648006e-07
114.0,2.233701978744717
114.0,1.6087181225453604
114.0,0.22996747383396673
114.0,0.2299674706181882
114.0,1.309862678027663
114.0,0.907419463832432
114.0,0.8765384683700083
114.0,0.6743589167953273
114.0,0.4849325541007425
114.0,0.4781958167875916
114.0,0.4106474016370263
116.0,5.7758484165329765e-15
116.0,3.9704381916730325e-13
116.0,3.0780039778620383e-12
116.0,0.33792347357841185
116.0,0.337923473578372
116.0,2.1949097179361385
116.0,1.6010835872316642
116.0,0.24123487613569483
116.0,0.24123487615044165
116.0,1.1931341597842005
116.0,0.8958002923061993
116.0,0.8645866074297899
116.0,0.6624043981161094
116.0,0.4788159581446646
116.0,0.474073238130837
116.0,0.40695058554996866
118.0,5.100440011452867e-13
118.0,0.5368098684909962
118.0,0.5368098684909979
118.0,2.1600633173162476
118.0,1.5926571241487926
118.0,0.2528689165548546
118.0,0.25286891655837135
118.0,1.1215550579027682
118.0,0.885301686871886
118.0,0.8553605060902614
118.0,0.6509912837633666
118.0,0.47402935353237136
118.0,0.4692750104897004
118.0,0.40342743754231236
120.0,8.014154360856274e-15
120.0,3.978603748447119e-13
120.0,0.7369620127815092
120.0,0.7369620127815615
120.0,2.1282017121698127
120.0,1.5823160713577247
120.0,0.2648282717400753
120.0,0.26482827173984724
120.0,1.0732195120106625
120.0,0.8756347826519001
120.0,0.8482034674080162
120.0,0.6404348678378595
120.0,0.4701438588408093
120.0,0.46414336616406193
120.0,0.40009057727588354
122.0,3.3305130691054787e-13
122.0,7.782067868940424e-13
122.0,0.9755395173061366
122.0,0.9755395173061211
122.0,2.09874348887254
122.0,0.27711155812642946
122.0,0.27711155812644694
122.0,1.567962833351632
122.0,1.03838767620118
122.0,0.866574037031999
