freq,vs
22.0,0.9038087854310649
22.0,0.9035188954312048
22.0,0.8984285430896629
22.0,0.8664854337411069
22.0,0.8564164559615872
22.0,0.84869111545588
22.0,0.8301757978073764
22.0,0.817335487061291
22.0,0.6928821809701269
22.0,0.5205856810002238
22.0,0.38599319915535174
22.0,0.3845467112120333
22.0,0.337368093574759
22.0,0.3371951139699357
23.0,1.4423841112261487e-10
23.0,4.467754484901462
23.0,0.4409188580748167
23.0,0.440918858074858
23.0,1.9188034801685427
23.0,0.27313340615336
23.0,0.27313340615313314
23.0,1.4853777372344774
23.0,1.1060398434288055
23.0,0.8980179729988086
23.0,0.8825561873958273
23.0,0.8824021726305504
23.0,0.851477998229174
23.0,0.8396538067650688
23.0,0.8344139359672936
23.0,0.8062587476597047
23.0,0.7864281603607409
23.0,0.6336656447812312
23.0,0.49470137409953097
23.0,0.38448296615947253
23.0,0.383607318951399
23.0,0.34208991511084663
23.0,0.3419479681130951
24.0,2.1718210289329573e-07
24.0,0.1363302838860067
24.0,0.13633028388645918
24.0,3.911489771885079
24.0,0.49060702782979826
24.0,0.49060702782980536
24.0,1.911783233588318
24.0,1.3027694655506854
24.0,1.0723645633147656
24.0,0.8991395179086368
24.0,0.24010357597653822
24.0,0.8654808911413223
24.0,0.8653262239731141
24.0,0.8395554661870476
24.0,0.8300114668133199
24.0,0.8178976093678453
24.0,0.7851939138886052
24.0,0.7567513512063003
24.0,0.5867756231507278
24.0,0.4785240088563109
24.0,0.38431879313095996
24.0,0.38378743205485133
25.0,3.541815787165965e-14
25.0,3.099088813770363e-14
25.0,3.5532436299241246
25.0,0.5456838883078121
25.0,0.545683888307821
25.0,1.9032748404963744
25.0,1.2077465485442
25.0,1.0467334907093804
25.0,0.2580625524177837
25.0,0.2580625524177273
25.0,0.9007393915175372
25.0,0.8509163963273518
25.0,0.8507619590157766
25.0,0.8296606490550019
25.0,0.8219166384645594
25.0,0.8032939751380826
25.0,0.7655048182591746
25.0,0.7267330241370757
25.0,0.5525477315537832
25.0,0.4679072539009725
25.0,0.3850443407065008
25.0,0.3847218896730824
26.0,9.29711556741231e-12
26.0,3.3003713809593154
26.0,2.3595073985434696
26.0,0.6167015316191728
26.0,0.6167015316191923
26.0,1.892195885587038
26.0,0.2761469242390015
26.0,0.2761469242390151
26.0,1.1477410122641278
26.0,1.0263916648274325
26.0,0.9023623210166476
26.0,0.8379346315271463
26.0,0.8377786401356613
26.0,0.8211076080496339
26.0,0.8147696885018518
26.0,0.790036269699824
26.0,0.7462695980867695
26.0,0.6958360081873675
26.0,0.528156513174214
26.0,0.4607540837236775
26.0,0.3863740251252997
26.0,0.3861787680555849
26.0,0.3562932946586156
26.0,0.35617367746250966
27.0,3.335796235979345e-10
27.0,3.1110199925455824
27.0,0.700808473894162
27.0,0.7008084738941959
27.0,1.881386569634382
27.0,1.5915006770532676
27.0,0.2913735928109028
27.0,0.2913735928108713
27.0,1.1054198957354382
27.0,1.0096415584084013
27.0,0.903779587819649
27.0,0.8259232152753532
27.0,0.825764903448043
27.0,0.8133959964869304
27.0,0.8082109630657176
27.0,0.7775806124704178
27.0,0.7268856404611392
27.0,0.6645886962651363
27.0,0.5106285635931129
27.0,0.45588738337213014
27.0,0.3881140531048559
27.0,0.3879963367510737
27.0,0.3608541828988665
27.0,0.36073783540652676
28.0,5.247623563145283e-11
28.0,2.96317152389035
28.0,0.8019445466929934
28.0,0.8019445466929904
28.0,0.29436314585029855
28.0,0.29436314585022966
28.0,1.8643478143716774
28.0,1.3627406706547152
28.0,1.0731682017549167
28.0,0.9953298485799791
28.0,0.9048149071923316
28.0,0.8144703141902293
28.0,0.8143351520591877
28.0,0.8060597208642513
28.0,0.8018796107837913
28.0,0.7655195821692135
28.0,0.706968514349552
28.0,0.6344007663338499
28.0,0.49778319024505024
28.0,0.452590544215369
28.0,0.3901204051807937
28.0,0.39004994258883285
28.0,0.36528372314210955
28.0,0.36517056529425024
29.0,4.9641146305617377e-08
29.0,2.3486591615037047e-06
29.0,0.2429020984121326
29.0,0.24290209841215615
29.0,2.843928311866415
29.0,0.9267626202379551
29.0,0.92676262023798
29.0,1.8421621344958392
29.0,1.2449531275882293
29.0,0.2461232499639349
29.0,0.2461232515392208
29.0,1.0469003500973255
29.0,0.9825533971528836
29.0,0.905244685272008
29.0,0.8035647808066044
29.0,0.8034331020809381
29.0,0.7982718332746889
29.0,0.7952114897629665
29.0,0.7535162137719461
29.0,0.6862961133608878
29.0,0.606805199839998
29.0,0.48813662285992676
29.0,0.4503949478163422
29.0,0.3922698095391017
29.0,0.3922280741348432
30.0,2.5419970598466007e-12
30.0,2.744751834416433
30.0,1.0865362138803092
30.0,1.0865362138802914
30.0,1.8110867339473435
30.0,0.25523176491898986
30.0,0.25523176491878624
30.0,1.1686184700666802
30.0,1.0238485363623309
30.0,0.9703896164891218
30.0,0.904644725010843
30.0,0.7946013838952576
30.0,0.7935402493421478
30.0,0.7880816190637484
30.0,0.7866978141730555
30.0,0.7412162978128082
30.0,0.6646994162734902
30.0,0.5825584384576179
30.0,0.4806354985437256
30.0,0.4489657659679234
30.0,0.3944259253686309
30.0,0.39440157744932725
30.0,0.37364840014414463
31.0,2.3029356522842045e-12
31.0,2.671328123489047
31.0,1.3043474194906404
31.0,1.304347419490467
31.0,2.282928406631777
31.0,0.2642158300653498
31.0,0.2642158300639115
31.0,1.763759248312051
31.0,1.1088815932626312
31.0,1.0010800686801742
31.0,0.9573282724415814
31.0,0.9018896184309969
31.0,0.7868085612338233
31.0,0.7854407213380494
31.0,0.7750281073939996
31.0,0.7745893757207734
31.0,0.7280170296548538
31.0,0.6416133430785183
31.0,0.5611610105397582
31.0,0.4743653740453578
31.0,0.4480135593121763
31.0,0.39636071601279893
31.0,0.39634660052054876
31.0,0.37746314254893376
32.0,3.404455074298232e-14
32.0,0.2733435809894586
32.0,0.2733435809895312
32.0,1.658122346790251
32.0,1.6581223467901405
32.0,2.589771272538607
32.0,1.6760628424831785
32.0,1.381516459307465
32.0,1.0456582876121103
32.0,0.971510767269388
32.0,0.9384996175368814
32.0,0.8921256635452226
32.0,0.7784932217177961
32.0,0.7771517297917155
32.0,0.7587164104979782
32.0,0.7586624420593273
32.0,0.7116388757327748
32.0,0.6134099471057748
32.0,0.5396759926634739
32.0,0.4678469279203542
32.0,0.4471006627715038
32.0,0.39740200896153977
32.0,0.3973926584400803
32.0,0.38064740949688886
32.0,0.38054238089285186
33.0,0.04521004368044749
33.0,0.04521004368174381
33.0,0.14249719311728326
33.0,0.1424971931179602
33.0,2.4438334120103145
33.0,2.0776768914303396
33.0,1.204686436868258
33.0,1.0073769227939378
33.0,0.9158816217001577
33.0,0.8898689503810983
33.0,0.8690220483023074
33.0,0.8608176126742212
33.0,0.8534104045194036
33.0,0.7962779567749906
33.0,0.7562157906459662
33.0,0.7422720426880404
33.0,0.7311779461954707
33.0,0.7274582383245196
33.0,0.6055441664008836
33.0,0.5161063161232907
33.0,0.4869666530246858
33.0,0.45087430198732686
33.0,0.4432042726470584
33.0,0.3929759331910725
